time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok_10mm,tip_target_ok_25mm,skull_ok_0mm,log_file,time_rel_s
94.2101,0.01812,55.2,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60548,1.02352,1.32527,0.11413,0.79914,1.49896,0.10098,0.8001,1.49822,0.10103,1.0,1.3,0.1,0.81303,1.51303,0.0875,1.02048,1.32048,0.11965,0.8,1.5,0.1,1.0,1.3,0.1,37.305,1.664,282.721,23.861,7.918,7.918,37.284,435.948,7.725,258.424,0.19708,0.00035,9.967,-22.622,-21.001,53.378,-13.131,0.0,0.946,0.31,-1.32,11.157,-0.549,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.0809
94.2954,0.04317,23.17,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60551,1.02336,1.32514,0.11462,0.79912,1.49894,0.10098,0.80006,1.49821,0.10104,1.0,1.3,0.1,0.81287,1.51287,0.08717,1.02023,1.32023,0.12017,0.8,1.5,0.1,1.0,1.3,0.1,37.305,1.692,282.72,23.894,8.044,8.044,37.283,435.97,7.727,258.415,0.20016,0.00043,10.039,-22.599,-21.101,54.225,-13.175,0.0,0.962,0.314,-1.327,11.331,-0.6,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.1662
94.3529,0.01116,89.59,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60553,1.02324,1.32505,0.11498,0.79911,1.49893,0.10098,0.80004,1.49821,0.10104,1.0,1.3,0.1,0.81276,1.51276,0.08696,1.02006,1.32006,0.12051,0.8,1.5,0.1,1.0,1.3,0.1,37.308,1.704,282.72,23.909,8.097,8.097,37.286,435.985,7.728,258.406,0.20002,0.00035,10.093,-22.581,-21.181,54.875,-13.206,0.0,0.931,0.321,-1.4,11.319,-0.529,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.22370000000001
94.4351,0.04238,23.6,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60556,1.02307,1.32491,0.11546,0.79909,1.4989,0.10098,0.8,1.4982,0.10104,1.0,1.3,0.1,0.81259,1.51259,0.08665,1.0198,1.3198,0.12099,0.8,1.5,0.1,1.0,1.3,0.1,37.305,1.732,282.719,23.941,8.211,8.211,37.282,436.006,7.73,258.4,0.20371,0.00043,10.161,-22.557,-21.283,55.709,-13.247,0.0,0.952,0.324,-1.403,11.529,-0.587,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.30590000000001
94.5256,0.04257,23.49,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60559,1.02288,1.32475,0.11598,0.79906,1.49888,0.10098,0.79995,1.49819,0.10104,1.0,1.3,0.1,0.81241,1.51241,0.08631,1.01952,1.31952,0.12152,0.8,1.5,0.1,1.0,1.3,0.1,37.302,1.762,282.718,23.972,8.332,8.332,37.278,436.03,7.731,258.393,0.20623,0.00046,10.237,-22.53,-21.4,56.645,-13.292,0.0,0.945,0.328,-1.45,11.67,-0.58,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.3964
94.5877,0.01775,56.32,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60562,1.02274,1.32463,0.11637,0.79905,1.49887,0.10098,0.79993,1.49818,0.10104,1.0,1.3,0.1,0.81229,1.51229,0.08609,1.01932,1.31932,0.12188,0.8,1.5,0.1,1.0,1.3,0.1,37.303,1.776,282.717,23.987,8.382,8.382,37.279,436.047,7.732,258.385,0.20678,0.00038,10.295,-22.51,-21.494,57.369,-13.325,0.0,0.923,0.338,-1.519,11.696,-0.533,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.4585
94.6408,0.01579,63.35,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60564,1.02261,1.32452,0.1167,0.79904,1.49885,0.10098,0.7999,1.49818,0.10104,1.0,1.3,0.1,0.81218,1.51218,0.08589,1.01914,1.31914,0.12218,0.8,1.5,0.1,1.0,1.3,0.1,37.301,1.791,282.717,24.001,8.423,8.423,37.276,436.062,7.732,258.381,0.20743,0.00039,10.344,-22.492,-21.575,57.993,-13.353,0.0,0.911,0.338,-1.549,11.732,-0.518,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.5116
94.6959,0.01793,55.79,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60566,1.02247,1.32441,0.11704,0.79903,1.49884,0.10098,0.79988,1.49817,0.10104,1.0,1.3,0.1,0.81206,1.51206,0.0857,1.01896,1.31896,0.12249,0.8,1.5,0.1,1.0,1.3,0.1,37.299,1.803,282.717,24.014,8.467,8.467,37.274,436.077,7.733,258.376,0.20838,0.00036,10.394,-22.473,-21.662,58.642,-13.382,0.0,0.904,0.344,-1.576,11.784,-0.517,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.5667
94.7483,0.0183,54.65,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60568,1.02234,1.3243,0.11736,0.79901,1.49883,0.10097,0.79985,1.49817,0.10104,1.0,1.3,0.1,0.81195,1.51195,0.08551,1.01879,1.31879,0.12278,0.8,1.5,0.1,1.0,1.3,0.1,37.295,1.817,282.717,24.026,8.506,8.506,37.269,436.092,7.733,258.375,0.20952,0.00037,10.441,-22.455,-21.745,59.263,-13.409,0.0,0.897,0.346,-1.604,11.847,-0.511,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.6191
94.8254,0.03295,30.35,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60571,1.02214,1.32412,0.11784,0.79899,1.49881,0.10097,0.79982,1.49816,0.10104,1.0,1.3,0.1,0.81178,1.51178,0.08524,1.01852,1.31852,0.12321,0.8,1.5,0.1,1.0,1.3,0.1,37.287,1.841,282.716,24.047,8.56,8.56,37.26,436.112,7.732,258.374,0.21161,0.00039,10.51,-22.428,-21.87,60.181,-13.449,0.0,0.897,0.354,-1.632,11.964,-0.532,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.6962
94.8839,0.02247,44.5,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60573,1.02199,1.32399,0.11819,0.79898,1.4988,0.10097,0.79979,1.49816,0.10103,1.0,1.3,0.1,0.81165,1.51165,0.08504,1.01832,1.31832,0.12353,0.8,1.5,0.1,1.0,1.3,0.1,37.283,1.85,282.716,24.053,8.613,8.613,37.256,436.127,7.731,258.371,0.21183,0.00036,10.561,-22.407,-21.968,60.879,-13.478,0.0,0.875,0.354,-1.672,11.973,-0.502,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.7547
94.9539,0.02235,44.75,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60575,1.02181,1.32383,0.1186,0.79897,1.49878,0.10096,0.79976,1.49815,0.10103,1.0,1.3,0.1,0.8115,1.5115,0.0848,1.01808,1.31808,0.12391,0.8,1.5,0.1,1.0,1.3,0.1,37.275,1.866,282.716,24.065,8.669,8.669,37.247,436.144,7.73,258.372,0.2127,0.00033,10.622,-22.382,-22.087,61.72,-13.513,0.0,0.862,0.362,-1.709,12.02,-0.498,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.8247
95.0176,0.01867,53.55,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60577,1.02163,1.32368,0.11898,0.79895,1.49877,0.10096,0.79974,1.49815,0.10102,1.0,1.3,0.1,0.81135,1.51135,0.08458,1.01785,1.31785,0.12425,0.8,1.5,0.1,1.0,1.3,0.1,37.265,1.881,282.716,24.074,8.72,8.72,37.237,436.16,7.729,258.375,0.21397,0.00032,10.676,-22.359,-22.197,62.489,-13.544,0.0,0.847,0.366,-1.749,12.089,-0.486,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.8884
95.0916,0.03939,25.39,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.6058,1.02144,1.32351,0.11938,0.79894,1.49875,0.10096,0.79971,1.49814,0.10102,1.0,1.3,0.1,0.81118,1.51118,0.08433,1.01758,1.31758,0.12463,0.8,1.5,0.1,1.0,1.3,0.1,37.252,1.902,282.715,24.088,8.811,8.811,37.223,436.177,7.727,258.38,0.216,0.00038,10.734,-22.334,-22.316,63.312,-13.579,0.0,0.855,0.368,-1.755,12.204,-0.529,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,94.9624
95.1631,0.02219,45.06,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60582,1.02124,1.32333,0.11979,0.79892,1.49873,0.10095,0.79968,1.49814,0.10102,1.0,1.3,0.1,0.81101,1.51101,0.0841,1.01732,1.31732,0.125,0.8,1.5,0.1,1.0,1.3,0.1,37.241,1.916,282.716,24.095,8.87,8.87,37.212,436.195,7.725,258.383,0.21677,0.00035,10.793,-22.307,-22.445,64.185,-13.614,0.0,0.831,0.373,-1.809,12.243,-0.501,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.0339
95.225,0.04125,24.24,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60584,1.02108,1.32318,0.12011,0.79891,1.49872,0.10095,0.79965,1.49813,0.10101,1.0,1.3,0.1,0.81087,1.51087,0.0839,1.01709,1.31709,0.12532,0.8,1.5,0.1,1.0,1.3,0.1,37.228,1.936,282.715,24.107,8.959,8.959,37.199,436.209,7.723,258.389,0.21932,0.0004,10.838,-22.287,-22.542,64.847,-13.643,0.0,0.843,0.378,-1.822,12.387,-0.543,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.0958
95.2919,0.01898,52.7,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60587,1.02088,1.32301,0.12049,0.79889,1.4987,0.10095,0.79962,1.49813,0.10101,1.0,1.3,0.1,0.81071,1.51071,0.08368,1.01684,1.31684,0.12565,0.8,1.5,0.1,1.0,1.3,0.1,37.217,1.949,282.715,24.111,9.012,9.012,37.187,436.225,7.721,258.393,0.21891,0.00033,10.893,-22.261,-22.667,65.672,-13.676,0.0,0.813,0.38,-1.868,12.36,-0.509,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.1627
95.3424,0.01708,58.56,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60588,1.02073,1.32287,0.12077,0.79888,1.49869,0.10094,0.7996,1.49812,0.10101,1.0,1.3,0.1,0.81058,1.51058,0.08352,1.01664,1.31664,0.12591,0.8,1.5,0.1,1.0,1.3,0.1,37.207,1.961,282.716,24.115,9.049,9.049,37.176,436.238,7.719,258.398,0.22013,0.00032,10.933,-22.242,-22.763,66.299,-13.702,0.0,0.8,0.386,-1.904,12.426,-0.5,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.2132
95.3971,0.00527,189.63,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.6059,1.02059,1.32274,0.12103,0.79887,1.49868,0.10094,0.79958,1.49811,0.10101,1.0,1.3,0.1,0.81045,1.51045,0.08335,1.01643,1.31643,0.12617,0.8,1.5,0.1,1.0,1.3,0.1,37.194,1.979,282.715,24.124,9.141,9.141,37.163,436.25,7.717,258.406,0.22129,0.00032,10.97,-22.225,-22.848,66.863,-13.726,0.0,0.795,0.392,-1.94,12.488,-0.507,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.2679
95.463,0.03147,31.77,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60592,1.02038,1.32256,0.1214,0.79885,1.49866,0.10094,0.79955,1.49811,0.101,1.0,1.3,0.1,0.81029,1.51029,0.08315,1.01617,1.31617,0.12649,0.8,1.5,0.1,1.0,1.3,0.1,37.176,1.999,282.715,24.132,9.18,9.18,37.144,436.268,7.714,258.415,0.22413,0.00039,11.023,-22.199,-22.976,67.693,-13.762,0.0,0.803,0.394,-1.949,12.65,-0.544,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.3338
95.5155,0.01944,51.45,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60594,1.02021,1.32241,0.12169,0.79884,1.49865,0.10093,0.79953,1.49811,0.101,1.0,1.3,0.1,0.81016,1.51016,0.08299,1.01597,1.31597,0.12674,0.8,1.5,0.1,1.0,1.3,0.1,37.166,2.006,282.716,24.13,9.222,9.222,37.133,436.281,7.711,258.42,0.22453,0.00032,11.064,-22.178,-23.081,68.357,-13.789,0.0,0.785,0.402,-1.996,12.667,-0.531,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.3863
95.5727,0.02323,43.05,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60596,1.02003,1.32224,0.12201,0.79883,1.49864,0.10093,0.7995,1.4981,0.10099,1.0,1.3,0.1,0.81001,1.51001,0.08282,1.01574,1.31574,0.12701,0.8,1.5,0.1,1.0,1.3,0.1,37.15,2.021,282.715,24.132,9.259,9.259,37.117,436.294,7.708,258.429,0.22507,0.00033,11.108,-22.155,-23.196,69.082,-13.82,0.0,0.774,0.406,-2.017,12.695,-0.538,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.4435
95.655,0.04393,22.76,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60599,1.01979,1.32202,0.1224,0.79881,1.49862,0.10092,0.79947,1.49809,0.10099,1.0,1.3,0.1,0.8098,1.5098,0.08258,1.01541,1.31541,0.12739,0.8,1.5,0.1,1.0,1.3,0.1,37.127,2.043,282.716,24.136,9.376,9.376,37.094,436.313,7.704,258.443,0.22754,0.00038,11.164,-22.126,-23.341,69.994,-13.859,0.0,0.778,0.407,-2.033,12.835,-0.577,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.5258
95.7453,0.04273,23.4,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60601,1.01952,1.32178,0.12284,0.79879,1.4986,0.10092,0.79943,1.49808,0.10098,1.0,1.3,0.1,0.80956,1.50957,0.08232,1.01504,1.31504,0.1278,0.8,1.5,0.1,1.0,1.3,0.1,37.101,2.068,282.717,24.139,9.488,9.488,37.067,436.335,7.699,258.459,0.22994,0.00038,11.225,-22.093,-23.508,71.032,-13.905,0.0,0.765,0.412,-2.079,12.967,-0.588,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.6161
95.8132,0.02876,34.77,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60604,1.01928,1.32156,0.1232,0.79877,1.49858,0.10091,0.7994,1.49808,0.10097,1.0,1.3,0.1,0.80939,1.50939,0.08213,1.01476,1.31476,0.1281,0.8,1.5,0.1,1.0,1.3,0.1,37.08,2.084,282.716,24.138,9.527,9.527,37.045,436.353,7.695,258.471,0.23163,0.0004,11.276,-22.064,-23.653,71.915,-13.944,0.0,0.756,0.422,-2.131,13.057,-0.598,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.684
95.8854,0.0226,44.25,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60607,1.01903,1.32133,0.12358,0.79876,1.49857,0.1009,0.79937,1.49808,0.10097,1.0,1.3,0.1,0.80919,1.50919,0.08193,1.01446,1.31446,0.12841,0.8,1.5,0.1,1.0,1.3,0.1,37.057,2.099,282.717,24.133,9.569,9.569,37.021,436.371,7.69,258.486,0.23238,0.00035,11.329,-22.033,-23.809,72.857,-13.986,0.0,0.733,0.428,-2.18,13.094,-0.589,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.7562
95.9445,0.01659,60.29,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60609,1.01883,1.32114,0.12388,0.79875,1.49856,0.10089,0.79935,1.49807,0.10096,1.0,1.3,0.1,0.80904,1.50904,0.08177,1.01421,1.31421,0.12866,0.8,1.5,0.1,1.0,1.3,0.1,37.039,2.108,282.717,24.125,9.61,9.61,37.002,436.384,7.685,258.498,0.23299,0.00032,11.371,-22.008,-23.939,73.63,-14.02,0.0,0.714,0.434,-2.216,13.124,-0.586,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.81530000000001
95.9987,0.0194,51.54,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.6061,1.01863,1.32097,0.12416,0.79874,1.49855,0.10089,0.79933,1.49807,0.10095,1.0,1.3,0.1,0.80889,1.50889,0.08163,1.01398,1.31398,0.12889,0.8,1.5,0.1,1.0,1.3,0.1,37.018,2.119,282.718,24.119,9.64,9.64,36.982,436.398,7.681,258.511,0.23369,0.00034,11.41,-21.984,-24.06,74.343,-14.053,0.0,0.707,0.437,-2.237,13.161,-0.603,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.8695
96.0836,0.04085,24.48,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60613,1.01835,1.3207,0.12455,0.79872,1.49853,0.10088,0.79929,1.49806,0.10094,1.0,1.3,0.1,0.80866,1.50866,0.08141,1.01361,1.31361,0.12923,0.8,1.5,0.1,1.0,1.3,0.1,36.985,2.141,282.718,24.113,9.732,9.732,36.948,436.417,7.674,258.535,0.23573,0.00037,11.464,-21.95,-24.233,75.364,-14.101,0.0,0.705,0.44,-2.256,13.275,-0.641,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,95.9544
96.1752,0.04194,23.85,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60616,1.01804,1.32041,0.12496,0.7987,1.49851,0.10087,0.79926,1.49806,0.10093,1.0,1.3,0.1,0.8084,1.5084,0.08118,1.01321,1.31321,0.1296,0.8,1.5,0.1,1.0,1.3,0.1,36.95,2.162,282.719,24.102,9.833,9.833,36.912,436.437,7.666,258.56,0.23857,0.00039,11.521,-21.913,-24.424,76.466,-14.154,0.0,0.691,0.449,-2.31,13.431,-0.66,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.046
96.2654,0.04119,24.28,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60619,1.01773,1.32012,0.12537,0.79868,1.49849,0.10086,0.79922,1.49805,0.10092,1.0,1.3,0.1,0.80815,1.50815,0.08096,1.01281,1.31281,0.12994,0.8,1.5,0.1,1.0,1.3,0.1,36.912,2.184,282.719,24.092,9.924,9.924,36.873,436.458,7.658,258.587,0.24068,0.00038,11.576,-21.876,-24.617,77.568,-14.208,0.0,0.681,0.46,-2.361,13.544,-0.687,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.1362
96.3225,0.01881,53.17,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.6062,1.01751,1.31992,0.12564,0.79867,1.49848,0.10085,0.7992,1.49805,0.10091,1.0,1.3,0.1,0.80799,1.50799,0.08082,1.01256,1.31256,0.13016,0.8,1.5,0.1,1.0,1.3,0.1,36.891,2.19,282.72,24.078,9.955,9.955,36.851,436.471,7.653,258.602,0.24072,0.00034,11.613,-21.849,-24.754,78.341,-14.247,0.0,0.658,0.466,-2.407,13.539,-0.684,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.19330000000001
96.4053,0.04361,22.93,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60623,1.01722,1.31965,0.12599,0.79865,1.49846,0.10084,0.79916,1.49804,0.1009,1.0,1.3,0.1,0.80775,1.50775,0.08063,1.01219,1.31219,0.13046,0.8,1.5,0.1,1.0,1.3,0.1,36.851,2.214,282.721,24.067,10.046,10.046,36.811,436.491,7.645,258.632,0.24431,0.00038,11.661,-21.815,-24.93,79.329,-14.298,0.0,0.658,0.47,-2.443,13.74,-0.724,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.2761
96.4951,0.0419,23.86,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60626,1.01689,1.31934,0.12638,0.79863,1.49845,0.10083,0.79913,1.49803,0.10089,1.0,1.3,0.1,0.80749,1.50749,0.08042,1.01178,1.31178,0.13078,0.8,1.5,0.1,1.0,1.3,0.1,36.81,2.234,282.721,24.049,10.133,10.133,36.769,436.511,7.636,258.662,0.24606,0.00041,11.713,-21.777,-25.13,80.441,-14.357,0.0,0.646,0.479,-2.489,13.833,-0.754,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.3659
96.576,0.03231,30.95,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60629,1.01656,1.31903,0.12675,0.79861,1.49843,0.10082,0.7991,1.49803,0.10088,1.0,1.3,0.1,0.80726,1.50726,0.08025,1.01141,1.31141,0.13106,0.8,1.5,0.1,1.0,1.3,0.1,36.769,2.25,282.723,24.029,10.157,10.157,36.727,436.53,7.626,258.693,0.24728,0.00033,11.763,-21.737,-25.336,81.562,-14.417,0.0,0.623,0.49,-2.545,13.894,-0.766,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.4468
96.6328,0.0201,49.76,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.6063,1.01633,1.31882,0.12701,0.79861,1.49843,0.10081,0.79908,1.49803,0.10087,1.0,1.3,0.1,0.80709,1.50709,0.08013,1.01115,1.31115,0.13125,0.8,1.5,0.1,1.0,1.3,0.1,36.744,2.253,282.724,24.008,10.183,10.183,36.702,436.542,7.619,258.712,0.24767,0.00029,11.797,-21.709,-25.483,82.35,-14.461,0.0,0.602,0.501,-2.594,13.908,-0.773,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.5036
96.6838,0.02069,48.33,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60632,1.01612,1.31862,0.12723,0.7986,1.49842,0.1008,0.79907,1.49803,0.10086,1.0,1.3,0.1,0.80694,1.50694,0.08002,1.01091,1.31091,0.13142,0.8,1.5,0.1,1.0,1.3,0.1,36.717,2.258,282.725,23.99,10.201,10.201,36.675,436.553,7.613,258.732,0.24879,0.00028,11.828,-21.683,-25.616,83.063,-14.501,0.0,0.592,0.506,-2.625,13.967,-0.79,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.55460000000001
96.7365,0.0051,196.06,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60633,1.01594,1.31844,0.12743,0.79859,1.49841,0.10079,0.79905,1.49803,0.10085,1.0,1.3,0.1,0.80678,1.50678,0.07991,1.01067,1.31067,0.13158,0.8,1.5,0.1,1.0,1.3,0.1,36.69,2.269,282.725,23.976,10.27,10.27,36.648,436.563,7.607,258.753,0.24888,0.00024,11.854,-21.661,-25.732,83.678,-14.537,0.0,0.575,0.516,-2.664,13.964,-0.803,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.60730000000001
96.802,0.029,34.49,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60635,1.01566,1.31817,0.12771,0.79858,1.4984,0.10078,0.79902,1.49803,0.10084,1.0,1.3,0.1,0.80659,1.50659,0.07978,1.01036,1.31036,0.13179,0.8,1.5,0.1,1.0,1.3,0.1,36.652,2.28,282.726,23.954,10.285,10.285,36.609,436.577,7.598,258.784,0.25223,0.00032,11.892,-21.627,-25.908,84.601,-14.591,0.0,0.576,0.518,-2.692,14.153,-0.839,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.67280000000001
96.8839,0.04208,23.76,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60637,1.01534,1.31787,0.12802,0.79856,1.49839,0.10077,0.799,1.49803,0.10082,1.0,1.3,0.1,0.80634,1.50634,0.07963,1.00997,1.30997,0.13203,0.8,1.5,0.1,1.0,1.3,0.1,36.607,2.293,282.728,23.926,10.361,10.361,36.563,436.592,7.587,258.82,0.25348,0.00031,11.932,-21.589,-26.105,85.631,-14.653,0.0,0.562,0.523,-2.722,14.219,-0.869,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.7547
96.9451,0.01212,82.5,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60639,1.01508,1.31762,0.12828,0.79856,1.49838,0.10076,0.79898,1.49803,0.10081,1.0,1.3,0.1,0.80616,1.50616,0.07951,1.00968,1.30968,0.13221,0.8,1.5,0.1,1.0,1.3,0.1,36.574,2.296,282.729,23.9,10.378,10.378,36.53,436.602,7.578,258.847,0.25422,0.00021,11.966,-21.556,-26.275,86.502,-14.707,0.0,0.539,0.544,-2.8,14.246,-0.888,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.8159
96.9979,0.01684,59.39,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.6064,1.01485,1.3174,0.1285,0.79855,1.49838,0.10075,0.79897,1.49803,0.1008,1.0,1.3,0.1,0.806,1.506,0.07942,1.00943,1.30943,0.13236,0.8,1.5,0.1,1.0,1.3,0.1,36.541,2.301,282.731,23.877,10.388,10.388,36.497,436.612,7.57,258.874,0.25424,0.00021,11.994,-21.527,-26.423,87.254,-14.755,0.0,0.53,0.547,-2.817,14.243,-0.912,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.8687
97.0839,0.04115,24.3,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60642,1.0145,1.31706,0.12881,0.79853,1.49837,0.10073,0.79894,1.49802,0.10078,1.0,1.3,0.1,0.80573,1.50573,0.07927,1.00901,1.30901,0.1326,0.8,1.5,0.1,1.0,1.3,0.1,36.487,2.315,282.732,23.843,10.448,10.448,36.442,436.628,7.558,258.918,0.25709,0.0003,12.035,-21.485,-26.644,88.37,-14.828,0.0,0.526,0.55,-2.848,14.4,-0.961,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,96.9547
97.1434,0.0097,103.07,T4_entry_rcm_tip_cone,EntryRCM_TipConeAroundTarget,Done,0.9991,0.60644,1.01424,1.3168,0.12905,0.79853,1.49836,0.10072,0.79893,1.49803,0.10077,1.0,1.3,0.1,0.80555,1.50555,0.07917,1.00873,1.30873,0.13275,0.8,1.5,0.1,1.0,1.3,0.1,36.453,2.314,282.734,23.814,10.461,10.461,36.408,436.637,7.548,258.947,0.25732,0.00019,12.065,-21.451,-26.817,89.227,-14.886,0.0,0.502,0.572,-2.926,14.397,-0.984,0.0,1,0,0,project4_multircm_20260619_222549_881.csv,97.0142
