# entry_rcm threshold = 2.00 mm, tip_target threshold = 3.00 mm, skull threshold = 0 mm
time_s,dt_s,fps,task,mode,phase,insertion_progress,lambda,tip_x,tip_y,tip_z,rcm_x,rcm_y,rcm_z,entry_side_x,entry_side_y,entry_side_z,desired_tip_x,desired_tip_y,desired_tip_z,desired_entry_cone_x,desired_entry_cone_y,desired_entry_cone_z,desired_tip_cone_x,desired_tip_cone_y,desired_tip_cone_z,entry_x,entry_y,entry_z,target_x,target_y,target_z,tip_target_error_mm,entry_rcm_error_mm,target_rcm_error_mm,task2_entry_cone_error_mm,task4_tip_cone_error_mm,active_task_error_mm,tip_line_distance_mm,shaft_line_max_distance_mm,tool_axis_angle_deg,skull_violation_mm,qdot_norm_rad_s,raw_task_qdot_norm_rad_s,nullspace_joint_contrib_norm_rad_s,boosted_damping,jacobian_sigma_min,jacobian_sigma_max,jacobian_condition_number,jacobian_numerical_rank,jacobian_sigma_min_nonzero,jacobian_effective_condition_number,task2_nullspace_disabled,lambdadot,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q1dot_deg_s,q2dot_deg_s,q3dot_deg_s,q4dot_deg_s,q5dot_deg_s,q6dot_deg_s,entry_rcm_ok,tip_target_ok,skull_ok_0mm
66.5333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00858,1.31033,0.09896,1.00589,1.31272,0.09907,0.79759,1.49851,0.10748,1.00000,1.30000,0.10000,0.81548,1.51548,0.10407,1.01811,1.31811,0.07614,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.465,278.324,14.053,24.883,25.926,24.883,13.408,438.261,3.696,0.000,0.14139,0.13722,0.00450,0.05500,0.0000000,2.3758533,1000000000000.000,5,0.0029906,794.429,0,0.00000,5.908,-23.465,-24.907,-87.109,2.688,0.000,1.450,0.187,-0.537,7.580,2.398,0.000,0,0,1
66.6000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00859,1.31034,0.09897,1.00590,1.31274,0.09908,0.79760,1.49853,0.10727,1.00000,1.30000,0.10000,0.81550,1.51550,0.10387,1.01825,1.31825,0.07635,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.481,278.325,14.068,24.904,25.835,24.904,13.424,438.251,3.676,0.000,0.14625,0.14208,0.00448,0.05500,0.0000000,2.3759526,127899359.343,5,0.0031075,764.584,0,0.00000,5.959,-23.459,-24.926,-86.853,2.771,0.000,1.458,0.197,-0.571,7.867,2.416,0.000,0,0,1
66.6667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00860,1.31035,0.09899,1.00592,1.31275,0.09909,0.79760,1.49854,0.10705,1.00000,1.30000,0.10000,0.81553,1.51553,0.10366,1.01838,1.31838,0.07657,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.496,278.327,14.081,24.923,25.746,24.923,13.439,438.240,3.655,0.000,0.14947,0.14531,0.00446,0.05500,0.0000000,2.3764149,1000000000000.000,5,0.0031794,747.445,0,0.00000,6.009,-23.452,-24.945,-86.592,2.855,0.000,1.479,0.205,-0.600,8.044,2.457,0.000,0,0,1
66.7333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00861,1.31036,0.09900,1.00593,1.31276,0.09910,0.79761,1.49856,0.10684,1.00000,1.30000,0.10000,0.81555,1.51555,0.10346,1.01852,1.31852,0.07678,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.509,278.328,14.094,24.940,25.658,24.940,13.452,438.230,3.635,0.000,0.15479,0.15063,0.00445,0.05500,0.0000000,2.3769315,1000000000000.000,5,0.0033081,718.518,0,0.00000,6.060,-23.444,-24.966,-86.321,2.940,0.000,1.486,0.213,-0.635,8.360,2.473,0.000,0,0,1
66.8000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00862,1.31037,0.09901,1.00594,1.31277,0.09911,0.79762,1.49857,0.10662,1.00000,1.30000,0.10000,0.81557,1.51557,0.10325,1.01865,1.31865,0.07699,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.521,278.329,14.105,24.954,25.572,24.954,13.464,438.220,3.614,0.000,0.15859,0.15445,0.00443,0.05500,0.0000000,2.3767786,361552998.688,5,0.0033917,700.758,0,0.00000,6.112,-23.437,-24.988,-86.044,3.026,0.000,1.515,0.226,-0.673,8.566,2.528,0.000,0,0,1
66.8667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00863,1.31038,0.09902,1.00594,1.31277,0.09912,0.79763,1.49859,0.10640,1.00000,1.30000,0.10000,0.81559,1.51559,0.10305,1.01878,1.31878,0.07721,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.531,278.331,14.115,24.966,25.489,24.966,13.475,438.209,3.593,0.000,0.16317,0.15904,0.00441,0.05500,0.0000000,2.3770814,1000000000000.000,5,0.0034964,679.859,0,0.00000,6.164,-23.429,-25.012,-85.757,3.114,0.000,1.535,0.236,-0.711,8.826,2.568,0.000,0,0,1
66.9333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00864,1.31038,0.09904,1.00595,1.31278,0.09913,0.79763,1.49860,0.10618,1.00000,1.30000,0.10000,0.81561,1.51561,0.10284,1.01891,1.31891,0.07742,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.540,278.332,14.124,24.975,25.407,24.975,13.484,438.200,3.573,0.000,0.16468,0.16056,0.00439,0.05500,0.0000000,2.3773352,1000000000000.000,5,0.0035316,673.154,0,0.00000,6.217,-23.421,-25.036,-85.464,3.202,0.000,1.544,0.243,-0.739,8.907,2.589,0.000,0,0,1
67.0000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00864,1.31039,0.09905,1.00596,1.31278,0.09914,0.79764,1.49862,0.10596,1.00000,1.30000,0.10000,0.81563,1.51563,0.10264,1.01904,1.31904,0.07764,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.548,278.333,14.131,24.982,25.326,24.982,13.492,438.190,3.552,0.000,0.17203,0.16791,0.00438,0.05500,0.0000000,2.3772907,1000000000000.000,5,0.0037032,641.963,0,0.00000,6.270,-23.412,-25.062,-85.161,3.291,0.000,1.568,0.256,-0.789,9.330,2.637,0.000,0,0,1
67.0667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00865,1.31039,0.09907,1.00597,1.31279,0.09916,0.79765,1.49863,0.10574,1.00000,1.30000,0.10000,0.81565,1.51565,0.10243,1.01917,1.31917,0.07786,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.554,278.334,14.137,24.986,25.247,24.986,13.498,438.182,3.531,0.000,0.17455,0.17046,0.00436,0.05500,0.0000000,2.3778177,168976486.119,5,0.0037622,632.030,0,0.00000,6.324,-23.403,-25.089,-84.852,3.381,0.000,1.579,0.264,-0.823,9.471,2.663,0.000,0,0,1
67.1333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00866,1.31040,0.09909,1.00597,1.31279,0.09917,0.79766,1.49865,0.10551,1.00000,1.30000,0.10000,0.81566,1.51566,0.10222,1.01930,1.31930,0.07808,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.559,278.336,14.142,24.988,25.171,24.988,13.503,438.172,3.511,0.000,0.17828,0.17419,0.00434,0.05500,0.0000000,2.3780982,1000000000000.000,5,0.0038515,617.441,0,0.00000,6.378,-23.394,-25.118,-84.535,3.473,0.000,1.580,0.277,-0.865,9.689,2.673,0.000,0,0,1
67.2000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00866,1.31040,0.09911,1.00597,1.31280,0.09918,0.79767,1.49867,0.10529,1.00000,1.30000,0.10000,0.81568,1.51568,0.10202,1.01942,1.31942,0.07831,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.563,278.337,14.145,24.987,25.096,24.987,13.507,438.164,3.490,0.000,0.18310,0.17903,0.00432,0.05500,0.0000000,2.3784747,207556200.191,5,0.0039633,600.127,0,0.00000,6.433,-23.384,-25.148,-84.209,3.566,0.000,1.610,0.289,-0.911,9.954,2.733,0.000,0,0,1
67.2667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00866,1.31040,0.09913,1.00598,1.31280,0.09920,0.79768,1.49868,0.10506,1.00000,1.30000,0.10000,0.81569,1.51569,0.10181,1.01955,1.31955,0.07853,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.565,278.338,14.148,24.983,25.023,24.983,13.509,438.156,3.469,0.000,0.18657,0.18252,0.00430,0.05500,0.0000000,2.3791537,392812035.047,5,0.0040461,588.012,0,0.00000,6.489,-23.374,-25.179,-83.875,3.660,0.000,1.618,0.299,-0.953,10.152,2.754,0.000,0,0,1
67.3333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00867,1.31040,0.09915,1.00598,1.31280,0.09922,0.79769,1.49870,0.10482,1.00000,1.30000,0.10000,0.81570,1.51570,0.10160,1.01967,1.31967,0.07876,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.565,278.339,14.148,24.977,24.953,24.977,13.509,438.147,3.448,0.000,0.19239,0.18835,0.00427,0.05500,0.0000000,2.3793857,692130016.235,5,0.0041856,568.471,0,0.00000,6.545,-23.364,-25.213,-83.532,3.755,0.000,1.632,0.313,-1.005,10.486,2.790,0.000,0,0,1
67.4000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00867,1.31040,0.09917,1.00598,1.31280,0.09924,0.79770,1.49872,0.10459,1.00000,1.30000,0.10000,0.81571,1.51571,0.10140,1.01979,1.31979,0.07899,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.564,278.340,14.147,24.967,24.885,24.967,13.508,438.140,3.428,0.000,0.19595,0.19193,0.00425,0.05500,0.0000000,2.3798108,1000000000000.000,5,0.0042675,557.661,0,0.00000,6.601,-23.353,-25.247,-83.181,3.851,0.000,1.657,0.327,-1.053,10.677,2.844,0.000,0,0,1
67.4667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00867,1.31040,0.09919,1.00598,1.31280,0.09925,0.79771,1.49874,0.10436,1.00000,1.30000,0.10000,0.81572,1.51572,0.10119,1.01991,1.31991,0.07921,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.561,278.341,14.145,24.955,24.818,24.955,13.506,438.132,3.407,0.000,0.20209,0.19808,0.00423,0.05500,0.0000000,2.3803209,279994096.159,5,0.0044200,538.537,0,0.00000,6.658,-23.342,-25.284,-82.821,3.949,0.000,1.660,0.340,-1.108,11.036,2.860,0.000,0,0,1
67.5333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00867,1.31040,0.09921,1.00598,1.31279,0.09927,0.79772,1.49875,0.10412,1.00000,1.30000,0.10000,0.81573,1.51573,0.10098,1.02003,1.32003,0.07944,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.557,278.342,14.141,24.940,24.754,24.940,13.502,438.125,3.387,0.000,0.20587,0.20189,0.00421,0.05500,0.0000000,2.3809441,440927039.742,5,0.0045117,527.723,0,0.00000,6.715,-23.330,-25.322,-82.453,4.048,0.000,1.688,0.355,-1.163,11.237,2.922,0.000,0,0,1
67.6000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00866,1.31039,0.09924,1.00598,1.31279,0.09930,0.79773,1.49877,0.10388,1.00000,1.30000,0.10000,0.81573,1.51573,0.10078,1.02015,1.32015,0.07968,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.551,278.344,14.136,24.922,24.692,24.922,13.496,438.118,3.366,0.000,0.21027,0.20630,0.00418,0.05500,0.0000000,2.3815546,906233068.286,5,0.0046194,515.555,0,0.00000,6.773,-23.317,-25.362,-82.077,4.148,0.000,1.690,0.368,-1.215,11.490,2.939,0.000,0,0,1
67.6667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00866,1.31039,0.09926,1.00598,1.31279,0.09932,0.79775,1.49879,0.10364,1.00000,1.30000,0.10000,0.81574,1.51574,0.10057,1.02027,1.32027,0.07991,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.543,278.345,14.129,24.900,24.633,24.900,13.488,438.111,3.345,0.000,0.21611,0.21217,0.00416,0.05500,0.0000000,2.3821399,217628375.500,5,0.0047640,500.030,0,0.00000,6.831,-23.305,-25.404,-81.691,4.249,0.000,1.707,0.382,-1.275,11.821,2.983,0.000,0,0,1
67.7333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00866,1.31038,0.09929,1.00597,1.31278,0.09934,0.79776,1.49881,0.10340,1.00000,1.30000,0.10000,0.81574,1.51574,0.10036,1.02038,1.32038,0.08014,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.534,278.345,14.120,24.875,24.577,24.875,13.479,438.105,3.325,0.000,0.21993,0.21601,0.00414,0.05500,0.0000000,2.3825327,467254732.694,5,0.0048563,490.608,0,0.00000,6.890,-23.291,-25.448,-81.296,4.352,0.000,1.727,0.399,-1.334,12.028,3.034,0.000,0,0,1
67.8000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00865,1.31037,0.09931,1.00597,1.31277,0.09936,0.79778,1.49884,0.10316,1.00000,1.30000,0.10000,0.81574,1.51574,0.10016,1.02049,1.32049,0.08038,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.523,278.346,14.110,24.848,24.522,24.848,13.468,438.099,3.305,0.000,0.22367,0.21977,0.00411,0.05500,0.0000000,2.3833629,275180952.963,5,0.0049494,481.550,0,0.00000,6.950,-23.277,-25.494,-80.894,4.456,0.000,1.745,0.412,-1.390,12.230,3.083,0.000,0,0,1
67.8667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00864,1.31036,0.09934,1.00596,1.31276,0.09939,0.79779,1.49886,0.10291,1.00000,1.30000,0.10000,0.81574,1.51574,0.09995,1.02061,1.32061,0.08061,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.510,278.347,14.098,24.817,24.470,24.817,13.455,438.094,3.284,0.000,0.23234,0.22845,0.00408,0.05500,0.0000000,2.3840646,698978432.500,5,0.0051699,461.140,0,0.00000,7.009,-23.263,-25.542,-80.481,4.562,0.000,1.742,0.432,-1.469,12.737,3.097,0.000,0,0,1
67.9333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00863,1.31035,0.09937,1.00595,1.31275,0.09941,0.79781,1.49888,0.10267,1.00000,1.30000,0.10000,0.81574,1.51574,0.09974,1.02072,1.32072,0.08085,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.495,278.348,14.084,24.783,24.421,24.783,13.440,438.089,3.264,0.000,0.23361,0.22976,0.00406,0.05500,0.0000000,2.3849784,486828509.884,5,0.0052012,458.544,0,0.00000,7.070,-23.248,-25.592,-80.061,4.669,0.000,1.772,0.448,-1.525,12.785,3.167,0.000,0,0,1
68.0000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00862,1.31034,0.09940,1.00594,1.31274,0.09944,0.79783,1.49891,0.10242,1.00000,1.30000,0.10000,0.81574,1.51574,0.09953,1.02083,1.32083,0.08109,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.478,278.348,14.069,24.745,24.374,24.745,13.423,438.084,3.244,0.000,0.23897,0.23514,0.00403,0.05500,0.0000000,2.3859293,208360697.073,5,0.0053376,447.001,0,0.00000,7.130,-23.233,-25.645,-79.634,4.778,0.000,1.784,0.463,-1.591,13.085,3.210,0.000,0,0,1
68.0667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00861,1.31033,0.09943,1.00593,1.31273,0.09947,0.79785,1.49893,0.10217,1.00000,1.30000,0.10000,0.81573,1.51573,0.09933,1.02094,1.32094,0.08133,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.460,278.349,14.052,24.704,24.330,24.704,13.405,438.079,3.224,0.000,0.24446,0.24066,0.00400,0.05500,0.0000000,2.3865634,1000000000000.000,5,0.0054782,435.646,0,0.00000,7.192,-23.217,-25.700,-79.196,4.888,0.000,1.797,0.484,-1.668,13.392,3.255,0.000,0,0,1
68.1333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00860,1.31031,0.09946,1.00592,1.31271,0.09949,0.79787,1.49896,0.10191,1.00000,1.30000,0.10000,0.81573,1.51573,0.09912,1.02104,1.32104,0.08157,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.439,278.349,14.033,24.659,24.288,24.659,13.385,438.075,3.204,0.000,0.24973,0.24595,0.00398,0.05500,0.0000000,2.3873388,1000000000000.000,5,0.0056182,424.932,0,0.00000,7.253,-23.200,-25.757,-78.748,4.999,0.000,1.809,0.500,-1.741,13.685,3.302,0.000,0,0,1
68.2000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00859,1.31030,0.09950,1.00591,1.31270,0.09952,0.79789,1.49898,0.10166,1.00000,1.30000,0.10000,0.81572,1.51572,0.09891,1.02115,1.32115,0.08182,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.417,278.350,14.013,24.611,24.249,24.611,13.362,438.072,3.185,0.000,0.25382,0.25006,0.00395,0.05500,0.0000000,2.3882357,423211538.616,5,0.0057293,416.848,0,0.00000,7.315,-23.183,-25.816,-78.293,5.112,0.000,1.812,0.517,-1.808,13.913,3.331,0.000,0,0,1
68.2667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00857,1.31028,0.09953,1.00589,1.31268,0.09955,0.79791,1.49901,0.10141,1.00000,1.30000,0.10000,0.81571,1.51571,0.09871,1.02125,1.32125,0.08206,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.392,278.351,13.990,24.559,24.213,24.559,13.338,438.068,3.165,0.000,0.25992,0.25619,0.00392,0.05500,0.0000000,2.3892538,423188635.642,5,0.0058893,405.695,0,0.00000,7.377,-23.165,-25.879,-77.826,5.227,0.000,1.829,0.538,-1.894,14.250,3.391,0.000,0,0,1
68.3333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00855,1.31026,0.09956,1.00587,1.31266,0.09958,0.79794,1.49904,0.10115,1.00000,1.30000,0.10000,0.81570,1.51571,0.09850,1.02135,1.32135,0.08231,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.366,278.351,13.965,24.504,24.180,24.504,13.311,438.066,3.146,0.000,0.26357,0.25987,0.00389,0.05500,0.0000000,2.3903280,749488270.501,5,0.0059938,398.802,0,0.00000,7.440,-23.146,-25.944,-77.352,5.343,0.000,1.838,0.554,-1.964,14.447,3.435,0.000,0,0,1
68.4000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00854,1.31024,0.09960,1.00586,1.31264,0.09961,0.79796,1.49907,0.10089,1.00000,1.30000,0.10000,0.81569,1.51569,0.09829,1.02146,1.32146,0.08255,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.337,278.352,13.938,24.445,24.150,24.445,13.282,438.063,3.127,0.000,0.26912,0.26546,0.00386,0.05500,0.0000000,2.3915166,250522339.065,5,0.0061406,389.457,0,0.00000,7.503,-23.127,-26.011,-76.868,5.461,0.000,1.858,0.576,-2.052,14.748,3.502,0.000,0,0,1
68.4667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00852,1.31022,0.09963,1.00584,1.31262,0.09965,0.79799,1.49910,0.10063,1.00000,1.30000,0.10000,0.81568,1.51568,0.09809,1.02155,1.32155,0.08280,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.306,278.352,13.910,24.381,24.122,24.381,13.252,438.061,3.108,0.000,0.27504,0.27140,0.00383,0.05500,0.0000000,2.3927173,1000000000000.000,5,0.0063029,379.621,0,0.00000,7.566,-23.107,-26.081,-76.377,5.580,0.000,1.865,0.602,-2.147,15.075,3.550,0.000,0,0,1
68.5333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00850,1.31019,0.09967,1.00582,1.31260,0.09968,0.79802,1.49913,0.10037,1.00000,1.30000,0.10000,0.81567,1.51567,0.09788,1.02165,1.32165,0.08305,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.273,278.352,13.880,24.314,24.098,24.314,13.219,438.059,3.090,0.000,0.27924,0.27564,0.00379,0.05500,0.0000000,2.3937692,1000000000000.000,5,0.0064248,372.581,0,0.00000,7.630,-23.087,-26.155,-75.875,5.701,0.000,1.877,0.620,-2.229,15.301,3.606,0.000,0,0,1
68.6000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00847,1.31017,0.09971,1.00579,1.31257,0.09971,0.79805,1.49917,0.10011,1.00000,1.30000,0.10000,0.81565,1.51565,0.09767,1.02175,1.32175,0.08330,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.238,278.353,13.847,24.243,24.076,24.243,13.184,438.058,3.071,0.000,0.28340,0.27983,0.00376,0.05500,0.0000000,2.3951456,1000000000000.000,5,0.0065470,365.840,0,0.00000,7.694,-23.065,-26.231,-75.364,5.824,0.000,1.879,0.641,-2.313,15.526,3.647,0.000,0,0,1
68.6667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00845,1.31014,0.09975,1.00577,1.31255,0.09975,0.79808,1.49920,0.09985,1.00000,1.30000,0.10000,0.81564,1.51564,0.09747,1.02185,1.32185,0.08355,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.201,278.353,13.813,24.167,24.057,24.167,13.147,438.058,3.053,0.000,0.29153,0.28798,0.00373,0.05500,0.0000000,2.3963104,1000000000000.000,5,0.0067730,353.804,0,0.00000,7.758,-23.043,-26.310,-74.842,5.949,0.000,1.884,0.667,-2.421,15.982,3.702,0.000,0,0,1
68.7333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00842,1.31011,0.09978,1.00575,1.31252,0.09978,0.79811,1.49924,0.09958,1.00000,1.30000,0.10000,0.81562,1.51562,0.09726,1.02194,1.32194,0.08380,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.161,278.353,13.776,24.087,24.042,24.087,13.107,438.057,3.035,0.000,0.29509,0.29158,0.00369,0.05500,0.0000000,2.3978109,490287724.337,5,0.0068834,348.349,0,0.00000,7.822,-23.020,-26.393,-74.312,6.076,0.000,1.900,0.689,-2.512,16.163,3.771,0.000,0,0,1
68.8000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00839,1.31008,0.09982,1.00572,1.31249,0.09982,0.79815,1.49928,0.09932,1.00000,1.30000,0.10000,0.81560,1.51560,0.09706,1.02203,1.32203,0.08406,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.119,278.353,13.737,24.003,24.030,24.003,13.065,438.058,3.018,0.000,0.30134,0.29786,0.00366,0.05500,0.0000000,2.3991852,379087078.990,5,0.0070702,339.335,0,0.00000,7.887,-22.997,-26.479,-73.774,6.204,0.000,1.894,0.708,-2.608,16.513,3.809,0.000,0,0,1
68.8667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00837,1.31005,0.09986,1.00569,1.31246,0.09985,0.79819,1.49932,0.09905,1.00000,1.30000,0.10000,0.81558,1.51558,0.09685,1.02212,1.32212,0.08431,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.075,278.353,13.695,23.915,24.021,23.915,13.020,438.058,3.000,0.000,0.30586,0.30242,0.00362,0.05500,0.0000000,2.4005439,1000000000000.000,5,0.0072066,333.103,0,0.00000,7.952,-22.972,-26.568,-73.228,6.335,0.000,1.915,0.742,-2.720,16.743,3.894,0.000,0,0,1
68.9333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00833,1.31001,0.09990,1.00566,1.31242,0.09989,0.79822,1.49936,0.09878,1.00000,1.30000,0.10000,0.81556,1.51556,0.09665,1.02221,1.32221,0.08457,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,13.027,278.353,13.652,23.823,24.016,23.823,12.973,438.059,2.984,0.000,0.30935,0.30595,0.00359,0.05500,0.0000000,2.4019950,234419817.879,5,0.0073259,327.876,0,0.00000,8.017,-22.947,-26.660,-72.671,6.467,0.000,1.914,0.760,-2.808,16.926,3.941,0.000,0,0,1
69.0000,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00830,1.30998,0.09995,1.00563,1.31239,0.09993,0.79827,1.49941,0.09852,1.00000,1.30000,0.10000,0.81554,1.51554,0.09644,1.02230,1.32230,0.08482,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,12.978,278.353,13.606,23.725,24.014,23.725,12.923,438.061,2.967,0.000,0.31784,0.31448,0.00355,0.05500,0.0000000,2.4034611,238887553.463,5,0.0075775,317.184,0,0.00000,8.082,-22.921,-26.757,-72.103,6.602,0.000,1.921,0.793,-2.940,17.394,4.016,0.000,0,0,1
69.0667,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00826,1.30994,0.09999,1.00559,1.31235,0.09997,0.79831,1.49945,0.09825,1.00000,1.30000,0.10000,0.81551,1.51551,0.09624,1.02239,1.32239,0.08508,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,12.926,278.353,13.557,23.623,24.015,23.623,12.871,438.063,2.951,0.000,0.32108,0.31776,0.00351,0.05500,0.0000000,2.4053643,224806908.864,5,0.0076887,312.844,0,0.00000,8.147,-22.894,-26.857,-71.528,6.739,0.000,1.935,0.822,-3.049,17.548,4.097,0.000,0,0,1
69.1333,0.06667,15.00,T2_target_rcm_entry_cone,TargetRCM_EntryCone,Done,0.4686,0.99500,1.00823,1.30990,0.10003,1.00556,1.31231,0.10000,0.79835,1.49950,0.09797,1.00000,1.30000,0.10000,0.81549,1.51549,0.09603,1.02247,1.32247,0.08534,0.80000,1.50000,0.10000,1.00000,1.30000,0.10000,12.871,278.353,13.507,23.517,24.020,23.517,12.816,438.065,2.935,0.000,0.32668,0.32339,0.00348,0.05500,0.0000000,2.4067180,1000000000000.000,5,0.0078756,305.591,0,0.00000,8.213,-22.866,-26.960,-70.944,6.878,0.000,1.927,0.844,-3.157,17.854,4.144,0.000,0,0,1
